year,month,week,nuts,totalmort,mean_maxt,mean_mint,mean_avgt,precipitation,snow
2018,11,45,NL321,66,9.1266508102417,5.004832744598389,7.075850963592529,0.7835570573806763,0
2018,11,45,NL323,34,9.433333396911621,4.976666450500488,7.21999979019165,0.5266666412353516,0
2018,11,45,NL324,45,9.51170539855957,4.7721076011657715,7.155935287475586,0.6717494130134583,0
2018,11,45,NL325,23,9.435898780822754,4.964897155761719,7.214266300201416,0.5366255640983582,0
2018,11,45,NL327,52,9.679595947265625,4.283212661743164,6.990231990814209,0.7831913828849792,0
2018,11,45,NL328,37,9.367095947265625,5.141028881072998,7.261809825897217,0.6660805344581604,0
2018,11,45,NL329,171,9.53568172454834,4.675011157989502,7.116960525512695,0.737071692943573,0
2018,11,45,NL332,130,9.754932403564453,4.541657447814941,7.127957344055176,0.8580083847045898,0
2018,11,45,NL333,36,9.891284942626953,4.915433883666992,7.38176965713501,0.7924812436103821,0
2018,11,45,NL337,76,9.616270065307617,4.553178310394287,7.073557376861572,0.7883024215698242,0
2018,11,45,NL33A,69,9.941228866577148,4.238853454589844,7.109373092651367,0.9040353298187256,0
2018,11,45,NL33B,54,9.757594108581543,4.562320709228516,7.172267436981201,0.9020991921424866,0
2018,11,45,NL33C,245,9.944496154785156,4.765864849090576,7.341184616088867,0.8016653656959534,0
2018,11,45,NL341,18,10.315895080566406,5.504746913909912,7.901028633117676,1.1087054014205933,0
2018,11,45,NL342,58,10.148903846740723,5.699042320251465,7.925344944000244,0.9931315779685974,0
2018,11,45,NL411,107,10.214258193969727,4.294354438781738,7.24773645401001,1.2018786668777466,0
2018,11,45,NL412,95,10.185518264770508,4.1091132164001465,7.142098426818848,1.0054316520690918,0
2018,11,45,NL413,107,10.164678573608398,4.09320592880249,7.137619495391846,1.195540428161621,0
2018,11,45,NL414,117,10.169014930725098,4.0235819816589355,7.098045349121094,1.0435385704040527,0
2018,11,45,NL421,33,10.037816047668457,4.02919864654541,7.040042400360107,0.5928340554237366,0
2018,11,45,NL422,40,10.188705444335938,3.5703160762786865,6.896252155303955,0.6751729846000671,0
2018,11,45,NL423,122,10.303966522216797,4.0359039306640625,7.179519176483154,0.5940154790878296,0
2018,11,46,NL112,8,8.938626289367676,3.87300968170166,6.409422874450684,0.9017280340194702,0
2018,11,46,NL124,49,8.900450706481934,4.408854007720947,6.667835235595703,0.9094810485839844,0
2018,11,46,NL125,25,8.891040802001953,4.1354169845581055,6.508752822875977,0.8925634026527405,0
2018,11,46,NL126,27,9.091179847717285,3.9999446868896484,6.549564838409424,0.8751167058944702,0
2018,11,46,NL131,36,9.013283729553223,3.5679666996002197,6.304730415344238,0.8212822079658508,0
2018,11,46,NL132,24,9.11438274383545,3.4816927909851074,6.2947187423706055,0.8030956983566284,0
2018,11,46,NL133,24,9.143125534057617,3.570744276046753,6.369704723358154,0.8653119206428528,0
2018,11,46,NL211,50,9.266109466552734,3.64831805229187,6.4602885246276855,0.8367077708244324,0
2018,11,46,NL212,14,9.448012351989746,3.3141024112701416,6.389198303222656,0.6337319612503052,0
2018,11,46,NL213,119,9.515172004699707,3.458789587020874,6.491461753845215,0.7671485543251038,0
2018,11,46,NL221,111,9.611741065979004,3.870102643966675,6.743087291717529,0.8365129232406616,0
2018,11,46,NL224,35,9.873220443725586,3.942929267883301,6.9252448081970215,0.9997541308403015,0
2018,11,46,NL225,96,9.729270935058594,3.612795352935791,6.671070098876953,0.8297837376594543,0
2018,11,46,NL226,118,9.835430145263672,4.012022018432617,6.932638645172119,1.0395424365997314,0
2018,11,46,NL230,33,9.443826675415039,3.936112403869629,6.692442417144775,0.7323298454284668,0
2018,11,46,NL310,192,9.766582489013672,4.275513172149658,7.037862777709961,1.0753512382507324,0
2018,11,46,NL321,50,9.1266508102417,5.004832744598389,7.075850963592529,0.7835570573806763,0
2018,11,46,NL323,28,9.433333396911621,4.976666450500488,7.21999979019165,0.5266666412353516,0
2018,11,46,NL324,45,9.51170539855957,4.7721076011657715,7.155935287475586,0.6717494130134583,0
2018,11,46,NL325,40,9.435898780822754,4.964897155761719,7.214266300201416,0.5366255640983582,0
2018,11,46,NL327,39,9.679595947265625,4.283212661743164,6.990231990814209,0.7831913828849792,0
2018,11,46,NL328,41,9.367095947265625,5.141028881072998,7.261809825897217,0.6660805344581604,0
2018,11,46,NL329,178,9.53568172454834,4.675011157989502,7.116960525512695,0.737071692943573,0
2018,11,46,NL332,102,9.754932403564453,4.541657447814941,7.127957344055176,0.8580083847045898,0
2018,11,46,NL333,31,9.891284942626953,4.915433883666992,7.38176965713501,0.7924812436103821,0
2018,11,46,NL337,67,9.616270065307617,4.553178310394287,7.073557376861572,0.7883024215698242,0
2018,11,46,NL33A,71,9.941228866577148,4.238853454589844,7.109373092651367,0.9040353298187256,0
2018,11,46,NL33B,60,9.757594108581543,4.562320709228516,7.172267436981201,0.9020991921424866,0
2018,11,46,NL33C,217,9.944496154785156,4.765864849090576,7.341184616088867,0.8016653656959534,0
2018,11,46,NL341,23,10.315895080566406,5.504746913909912,7.901028633117676,1.1087054014205933,0
2018,11,46,NL342,47,10.148903846740723,5.699042320251465,7.925344944000244,0.9931315779685974,0
2018,11,46,NL411,105,10.214258193969727,4.294354438781738,7.24773645401001,1.2018786668777466,0
2018,11,46,NL412,82,10.185518264770508,4.1091132164001465,7.142098426818848,1.0054316520690918,0
2018,11,46,NL413,124,10.164678573608398,4.09320592880249,7.137619495391846,1.195540428161621,0
2018,11,46,NL414,140,10.169014930725098,4.0235819816589355,7.098045349121094,1.0435385704040527,0
2018,11,46,NL421,44,10.037816047668457,4.02919864654541,7.040042400360107,0.5928340554237366,0
2018,11,46,NL422,35,10.188705444335938,3.5703160762786865,6.896252155303955,0.6751729846000671,0
2018,11,46,NL423,121,10.303966522216797,4.0359039306640625,7.179519176483154,0.5940154790878296,0
2018,11,47,NL112,7,8.938626289367676,3.87300968170166,6.409422874450684,0.9017280340194702,0
2018,11,47,NL124,39,8.900450706481934,4.408854007720947,6.667835235595703,0.9094810485839844,0
2018,11,47,NL125,34,8.891040802001953,4.1354169845581055,6.508752822875977,0.8925634026527405,0
2018,11,47,NL126,42,9.091179847717285,3.9999446868896484,6.549564838409424,0.8751167058944702,0
2018,11,47,NL131,43,9.013283729553223,3.5679666996002197,6.304730415344238,0.8212822079658508,0
2018,11,47,NL132,25,9.11438274383545,3.4816927909851074,6.2947187423706055,0.8030956983566284,0
2018,11,47,NL133,32,9.143125534057617,3.570744276046753,6.369704723358154,0.8653119206428528,0
2018,11,47,NL211,45,9.266109466552734,3.64831805229187,6.4602885246276855,0.8367077708244324,0
2018,11,47,NL212,28,9.448012351989746,3.3141024112701416,6.389198303222656,0.6337319612503052,0
2018,11,47,NL213,108,9.515172004699707,3.458789587020874,6.491461753845215,0.7671485543251038,0
2018,11,47,NL221,124,9.611741065979004,3.870102643966675,6.743087291717529,0.8365129232406616,0
2018,11,47,NL224,36,9.873220443725586,3.942929267883301,6.9252448081970215,0.9997541308403015,0
2018,11,47,NL225,86,9.729270935058594,3.612795352935791,6.671070098876953,0.8297837376594543,0
2018,11,47,NL226,120,9.835430145263672,4.012022018432617,6.932638645172119,1.0395424365997314,0
2018,11,47,NL230,44,9.443826675415039,3.936112403869629,6.692442417144775,0.7323298454284668,0
2018,11,47,NL310,150,9.766582489013672,4.275513172149658,7.037862777709961,1.0753512382507324,0
2018,11,47,NL321,67,9.1266508102417,5.004832744598389,7.075850963592529,0.7835570573806763,0
2018,11,47,NL323,32,9.433333396911621,4.976666450500488,7.21999979019165,0.5266666412353516,0
2018,11,47,NL324,45,9.51170539855957,4.7721076011657715,7.155935287475586,0.6717494130134583,0
2018,11,47,NL325,23,9.435898780822754,4.964897155761719,7.214266300201416,0.5366255640983582,0
2018,11,47,NL327,51,9.679595947265625,4.283212661743164,6.990231990814209,0.7831913828849792,0
2018,11,47,NL328,32,9.367095947265625,5.141028881072998,7.261809825897217,0.6660805344581604,0
2018,11,47,NL329,175,9.53568172454834,4.675011157989502,7.116960525512695,0.737071692943573,0
2018,11,47,NL332,122,9.754932403564453,4.541657447814941,7.127957344055176,0.8580083847045898,0
2018,11,47,NL333,29,9.891284942626953,4.915433883666992,7.38176965713501,0.7924812436103821,0
2018,11,47,NL337,79,9.616270065307617,4.553178310394287,7.073557376861572,0.7883024215698242,0
2018,11,47,NL33A,57,9.941228866577148,4.238853454589844,7.109373092651367,0.9040353298187256,0
2018,11,47,NL33B,54,9.757594108581543,4.562320709228516,7.172267436981201,0.9020991921424866,0
2018,11,47,NL33C,263,9.944496154785156,4.765864849090576,7.341184616088867,0.8016653656959534,0
2018,11,47,NL341,28,10.315895080566406,5.504746913909912,7.901028633117676,1.1087054014205933,0
2018,11,47,NL342,58,10.148903846740723,5.699042320251465,7.925344944000244,0.9931315779685974,0
2018,11,47,NL411,110,10.214258193969727,4.294354438781738,7.24773645401001,1.2018786668777466,0
2018,11,47,NL412,85,10.185518264770508,4.1091132164001465,7.142098426818848,1.0054316520690918,0
2018,11,47,NL413,103,10.164678573608398,4.09320592880249,7.137619495391846,1.195540428161621,0
2018,11,47,NL414,136,10.169014930725098,4.0235819816589355,7.098045349121094,1.0435385704040527,0
2018,11,47,NL421,58,10.037816047668457,4.02919864654541,7.040042400360107,0.5928340554237366,0
2018,11,47,NL422,40,10.188705444335938,3.5703160762786865,6.896252155303955,0.6751729846000671,0
2018,11,47,NL423,143,10.303966522216797,4.0359039306640625,7.179519176483154,0.5940154790878296,0
2018,11,48,NL112,16,8.938626289367676,3.87300968170166,6.409422874450684,0.9017280340194702,0
2018,11,48,NL124,51,8.900450706481934,4.408854007720947,6.667835235595703,0.9094810485839844,0
2018,11,48,NL125,27,8.891040802001953,4.1354169845581055,6.508752822875977,0.8925634026527405,0
2018,11,48,NL126,34,9.091179847717285,3.9999446868896484,6.549564838409424,0.8751167058944702,0
2018,11,48,NL131,43,9.013283729553223,3.5679666996002197,6.304730415344238,0.8212822079658508,0
2018,11,48,NL132,26,9.11438274383545,3.4816927909851074,6.2947187423706055,0.8030956983566284,0
2018,11,48,NL133,24,9.143125534057617,3.570744276046753,6.369704723358154,0.8653119206428528,0
2018,11,48,NL211,43,9.266109466552734,3.64831805229187,6.4602885246276855,0.8367077708244324,0
2018,11,48,NL212,20,9.448012351989746,3.3141024112701416,6.389198303222656,0.6337319612503052,0
2018,11,48,NL213,106,9.515172004699707,3.458789587020874,6.491461753845215,0.7671485543251038,0
2018,11,48,NL221,131,9.611741065979004,3.870102643966675,6.743087291717529,0.8365129232406616,0
2018,11,48,NL224,27,9.873220443725586,3.942929267883301,6.9252448081970215,0.9997541308403015,0
2018,11,48,NL225,83,9.729270935058594,3.612795352935791,6.671070098876953,0.8297837376594543,0
2018,11,48,NL226,117,9.835430145263672,4.012022018432617,6.932638645172119,1.0395424365997314,0
2018,11,48,NL230,44,9.443826675415039,3.936112403869629,6.692442417144775,0.7323298454284668,0
2018,11,48,NL310,204,9.766582489013672,4.275513172149658,7.037862777709961,1.0753512382507324,0
2018,11,48,NL321,62,9.1266508102417,5.004832744598389,7.075850963592529,0.7835570573806763,0
2018,11,48,NL323,46,9.433333396911621,4.976666450500488,7.21999979019165,0.5266666412353516,0
2018,11,48,NL324,51,9.51170539855957,4.7721076011657715,7.155935287475586,0.6717494130134583,0
2018,11,48,NL325,39,9.435898780822754,4.964897155761719,7.214266300201416,0.5366255640983582,0
2018,11,48,NL327,44,9.679595947265625,4.283212661743164,6.990231990814209,0.7831913828849792,0
2018,11,48,NL328,45,9.367095947265625,5.141028881072998,7.261809825897217,0.6660805344581604,0
2018,11,48,NL329,194,9.53568172454834,4.675011157989502,7.116960525512695,0.737071692943573,0
2018,11,48,NL332,150,9.754932403564453,4.541657447814941,7.127957344055176,0.8580083847045898,0
2018,11,48,NL333,44,9.891284942626953,4.915433883666992,7.38176965713501,0.7924812436103821,0
2018,11,48,NL337,60,9.616270065307617,4.553178310394287,7.073557376861572,0.7883024215698242,0
2018,11,48,NL33A,54,9.941228866577148,4.238853454589844,7.109373092651367,0.9040353298187256,0
2018,11,48,NL33B,45,9.757594108581543,4.562320709228516,7.172267436981201,0.9020991921424866,0
2018,11,48,NL33C,247,9.944496154785156,4.765864849090576,7.341184616088867,0.8016653656959534,0
2018,11,48,NL341,28,10.315895080566406,5.504746913909912,7.901028633117676,1.1087054014205933,0
2018,11,48,NL342,50,10.148903846740723,5.699042320251465,7.925344944000244,0.9931315779685974,0
2018,11,48,NL411,110,10.214258193969727,4.294354438781738,7.24773645401001,1.2018786668777466,0
2018,11,48,NL412,77,10.185518264770508,4.1091132164001465,7.142098426818848,1.0054316520690918,0
2018,11,48,NL413,114,10.164678573608398,4.09320592880249,7.137619495391846,1.195540428161621,0
2018,11,48,NL414,130,10.169014930725098,4.0235819816589355,7.098045349121094,1.0435385704040527,0
2018,11,48,NL421,62,10.037816047668457,4.02919864654541,7.040042400360107,0.5928340554237366,0
2018,11,48,NL422,59,10.188705444335938,3.5703160762786865,6.896252155303955,0.6751729846000671,0
2018,11,48,NL423,116,10.303966522216797,4.0359039306640625,7.179519176483154,0.5940154790878296,0
2018,12,49,NL112,11,7.525539398193359,4.198803424835205,5.8672075271606445,2.8377346992492676,0.06560275703668594
2018,12,49,NL124,48,7.714767932891846,4.479556560516357,6.11309289932251,3.4394824504852295,0.062278226017951965
2018,12,49,NL125,29,7.597340106964111,4.324886322021484,5.955909252166748,3.1782777309417725,0.06451612710952759
2018,12,49,NL126,34,7.725451946258545,4.217813968658447,5.96680212020874,3.3292222023010254,0.06246456503868103
2018,12,49,NL131,39,7.531148433685303,4.0058135986328125,5.7779011726379395,3.3821818828582764,0.03982282057404518
2018,12,49,NL132,25,7.5159430503845215,3.958621025085449,5.7288031578063965,3.565366744995117,0.03615836426615715
2018,12,49,NL133,40,7.6320648193359375,4.027189254760742,5.835893154144287,3.3366029262542725,0.04856862127780914
2018,12,49,NL211,56,7.734585762023926,4.091629981994629,5.9160919189453125,2.9636499881744385,0.054466646164655685
2018,12,49,NL212,30,7.87136173248291,3.9837844371795654,5.937187671661377,2.6191511154174805,0.033477239310741425
2018,12,49,NL213,106,7.619775295257568,3.8016767501831055,5.713289737701416,2.9194016456604004,0.032258063554763794
2018,12,49,NL221,124,7.846374034881592,3.9589827060699463,5.904782772064209,2.791743040084839,0.04746947064995766
2018,12,49,NL224,42,7.999724864959717,3.584611415863037,5.806178092956543,2.89774751663208,0.03219062089920044
2018,12,49,NL225,68,7.6454362869262695,3.752502202987671,5.692214012145996,3.0558125972747803,0.032258063554763794
2018,12,49,NL226,113,7.804642677307129,3.6071906089782715,5.719507217407227,3.3466460704803467,0.03204214945435524
2018,12,49,NL230,58,7.866581439971924,4.320342063903809,6.093374252319336,2.5323245525360107,0.06451612710952759
2018,12,49,NL310,187,8.161806106567383,4.210567951202393,6.1986918449401855,3.028571605682373,0.03086358867585659
2018,12,49,NL321,52,8.278715133666992,4.955778121948242,6.625949859619141,2.847979784011841,0.06451612710952759
2018,12,49,NL323,50,8.358064651489258,4.854838848114014,6.622580528259277,2.861290216445923,0.06451612710952759
2018,12,49,NL324,36,8.465948104858398,4.611213684082031,6.5545854568481445,2.600346565246582,0.025640780106186867
2018,12,49,NL325,35,8.351493835449219,4.855276584625244,6.618929862976074,2.8601222038269043,0.06451612710952759
2018,12,49,NL327,51,8.204610824584961,4.354334354400635,6.283304691314697,2.433281421661377,0.06321260333061218
2018,12,49,NL328,45,8.35274600982666,5.094461917877197,6.7297797203063965,2.8449368476867676,0.06451612710952759
2018,12,49,NL329,190,8.376350402832031,4.592427730560303,6.501501560211182,2.57431697845459,0.03273455426096916
2018,12,49,NL332,137,8.65973949432373,4.495530605316162,6.557735443115234,2.9727580547332764,0
2018,12,49,NL333,24,8.628616333007812,4.7891693115234375,6.68697452545166,2.881178855895996,0
2018,12,49,NL337,77,8.592728614807129,4.492708206176758,6.53126859664917,2.5823781490325928,0
2018,12,49,NL33A,64,8.331751823425293,3.979520797729492,6.171213626861572,2.9834091663360596,0.007960773073136806
2018,12,49,NL33B,58,8.475018501281738,4.264725685119629,6.378061294555664,2.5553946495056152,0
2018,12,49,NL33C,244,8.611018180847168,4.549967288970947,6.571559906005859,2.847179651260376,0
2018,12,49,NL341,27,8.48491096496582,4.746114730834961,6.613595008850098,2.068283796310425,0
2018,12,49,NL342,42,8.594430923461914,5.023750305175781,6.81079626083374,2.812990188598633,0
2018,12,49,NL411,118,8.536884307861328,4.1565656661987305,6.335881233215332,2.9062297344207764,0
2018,12,49,NL412,76,8.306692123413086,3.905670642852783,6.105145454406738,3.0092132091522217,0.0025493206921964884
2018,12,49,NL413,120,8.116077423095703,3.7488515377044678,5.945262908935547,3.039857864379883,0.01469215378165245
2018,12,49,NL414,161,8.1314697265625,3.7137818336486816,5.92579460144043,3.3202407360076904,0.0036647336091846228
2018,12,49,NL421,59,7.975003242492676,3.713444471359253,5.846736907958984,3.0421886444091797,0.015214484184980392
2018,12,49,NL422,41,8.187414169311523,3.548311710357666,5.886233806610107,2.6978344917297363,0.0005008408916182816
2018,12,49,NL423,133,7.877411365509033,3.641590118408203,5.76396369934082,3.4130148887634277,0.009164288640022278
2018,12,50,NL112,6,7.525539398193359,4.198803424835205,5.8672075271606445,2.8377346992492676,0.06560275703668594
2018,12,50,NL124,56,7.714767932891846,4.479556560516357,6.11309289932251,3.4394824504852295,0.062278226017951965
2018,12,50,NL125,25,7.597340106964111,4.324886322021484,5.955909252166748,3.1782777309417725,0.06451612710952759
2018,12,50,NL126,35,7.725451946258545,4.217813968658447,5.96680212020874,3.3292222023010254,0.06246456503868103
2018,12,50,NL131,44,7.531148433685303,4.0058135986328125,5.7779011726379395,3.3821818828582764,0.03982282057404518
2018,12,50,NL132,43,7.5159430503845215,3.958621025085449,5.7288031578063965,3.565366744995117,0.03615836426615715
2018,12,50,NL133,27,7.6320648193359375,4.027189254760742,5.835893154144287,3.3366029262542725,0.04856862127780914
2018,12,50,NL211,70,7.734585762023926,4.091629981994629,5.9160919189453125,2.9636499881744385,0.054466646164655685
2018,12,50,NL212,28,7.87136173248291,3.9837844371795654,5.937187671661377,2.6191511154174805,0.033477239310741425
2018,12,50,NL213,116,7.619775295257568,3.8016767501831055,5.713289737701416,2.9194016456604004,0.032258063554763794
2018,12,50,NL221,133,7.846374034881592,3.9589827060699463,5.904782772064209,2.791743040084839,0.04746947064995766
2018,12,50,NL224,36,7.999724864959717,3.584611415863037,5.806178092956543,2.89774751663208,0.03219062089920044
2018,12,50,NL225,85,7.6454362869262695,3.752502202987671,5.692214012145996,3.0558125972747803,0.032258063554763794
2018,12,50,NL226,117,7.804642677307129,3.6071906089782715,5.719507217407227,3.3466460704803467,0.03204214945435524
2018,12,50,NL230,46,7.866581439971924,4.320342063903809,6.093374252319336,2.5323245525360107,0.06451612710952759
2018,12,50,NL310,207,8.161806106567383,4.210567951202393,6.1986918449401855,3.028571605682373,0.03086358867585659
2018,12,50,NL321,61,8.278715133666992,4.955778121948242,6.625949859619141,2.847979784011841,0.06451612710952759
2018,12,50,NL323,37,8.358064651489258,4.854838848114014,6.622580528259277,2.861290216445923,0.06451612710952759
2018,12,50,NL324,47,8.465948104858398,4.611213684082031,6.5545854568481445,2.600346565246582,0.025640780106186867
2018,12,50,NL325,37,8.351493835449219,4.855276584625244,6.618929862976074,2.8601222038269043,0.06451612710952759
2018,12,50,NL327,50,8.204610824584961,4.354334354400635,6.283304691314697,2.433281421661377,0.06321260333061218
2018,12,50,NL328,44,8.35274600982666,5.094461917877197,6.7297797203063965,2.8449368476867676,0.06451612710952759
2018,12,50,NL329,212,8.376350402832031,4.592427730560303,6.501501560211182,2.57431697845459,0.03273455426096916
2018,12,50,NL332,129,8.65973949432373,4.495530605316162,6.557735443115234,2.9727580547332764,0
2018,12,50,NL333,34,8.628616333007812,4.7891693115234375,6.68697452545166,2.881178855895996,0
2018,12,50,NL337,82,8.592728614807129,4.492708206176758,6.53126859664917,2.5823781490325928,0
2018,12,50,NL33A,78,8.331751823425293,3.979520797729492,6.171213626861572,2.9834091663360596,0.007960773073136806
2018,12,50,NL33B,38,8.475018501281738,4.264725685119629,6.378061294555664,2.5553946495056152,0
2018,12,50,NL33C,233,8.611018180847168,4.549967288970947,6.571559906005859,2.847179651260376,0
2018,12,50,NL341,21,8.48491096496582,4.746114730834961,6.613595008850098,2.068283796310425,0
2018,12,50,NL342,58,8.594430923461914,5.023750305175781,6.81079626083374,2.812990188598633,0
2018,12,50,NL411,105,8.536884307861328,4.1565656661987305,6.335881233215332,2.9062297344207764,0
2018,12,50,NL412,94,8.306692123413086,3.905670642852783,6.105145454406738,3.0092132091522217,0.0025493206921964884
2018,12,50,NL413,111,8.116077423095703,3.7488515377044678,5.945262908935547,3.039857864379883,0.01469215378165245
2018,12,50,NL414,137,8.1314697265625,3.7137818336486816,5.92579460144043,3.3202407360076904,0.0036647336091846228
2018,12,50,NL421,47,7.975003242492676,3.713444471359253,5.846736907958984,3.0421886444091797,0.015214484184980392
2018,12,50,NL422,37,8.187414169311523,3.548311710357666,5.886233806610107,2.6978344917297363,0.0005008408916182816
2018,12,50,NL423,156,7.877411365509033,3.641590118408203,5.76396369934082,3.4130148887634277,0.009164288640022278
2018,12,51,NL112,18,7.525539398193359,4.198803424835205,5.8672075271606445,2.8377346992492676,0.06560275703668594
2018,12,51,NL124,55,7.714767932891846,4.479556560516357,6.11309289932251,3.4394824504852295,0.062278226017951965
2018,12,51,NL125,27,7.597340106964111,4.324886322021484,5.955909252166748,3.1782777309417725,0.06451612710952759
2018,12,51,NL126,40,7.725451946258545,4.217813968658447,5.96680212020874,3.3292222023010254,0.06246456503868103
2018,12,51,NL131,50,7.531148433685303,4.0058135986328125,5.7779011726379395,3.3821818828582764,0.03982282057404518
2018,12,51,NL132,30,7.5159430503845215,3.958621025085449,5.7288031578063965,3.565366744995117,0.03615836426615715
2018,12,51,NL133,30,7.6320648193359375,4.027189254760742,5.835893154144287,3.3366029262542725,0.04856862127780914
2018,12,51,NL211,66,7.734585762023926,4.091629981994629,5.9160919189453125,2.9636499881744385,0.054466646164655685
2018,12,51,NL212,29,7.87136173248291,3.9837844371795654,5.937187671661377,2.6191511154174805,0.033477239310741425
2018,12,51,NL213,127,7.619775295257568,3.8016767501831055,5.713289737701416,2.9194016456604004,0.032258063554763794
2018,12,51,NL221,108,7.846374034881592,3.9589827060699463,5.904782772064209,2.791743040084839,0.04746947064995766
2018,12,51,NL224,38,7.999724864959717,3.584611415863037,5.806178092956543,2.89774751663208,0.03219062089920044
2018,12,51,NL225,88,7.6454362869262695,3.752502202987671,5.692214012145996,3.0558125972747803,0.032258063554763794
2018,12,51,NL226,153,7.804642677307129,3.6071906089782715,5.719507217407227,3.3466460704803467,0.03204214945435524
2018,12,51,NL230,50,7.866581439971924,4.320342063903809,6.093374252319336,2.5323245525360107,0.06451612710952759
2018,12,51,NL310,250,8.161806106567383,4.210567951202393,6.1986918449401855,3.028571605682373,0.03086358867585659
2018,12,51,NL321,57,8.278715133666992,4.955778121948242,6.625949859619141,2.847979784011841,0.06451612710952759
2018,12,51,NL323,38,8.358064651489258,4.854838848114014,6.622580528259277,2.861290216445923,0.06451612710952759
2018,12,51,NL324,48,8.465948104858398,4.611213684082031,6.5545854568481445,2.600346565246582,0.025640780106186867
2018,12,51,NL325,23,8.351493835449219,4.855276584625244,6.618929862976074,2.8601222038269043,0.06451612710952759
2018,12,51,NL327,46,8.204610824584961,4.354334354400635,6.283304691314697,2.433281421661377,0.06321260333061218
2018,12,51,NL328,25,8.35274600982666,5.094461917877197,6.7297797203063965,2.8449368476867676,0.06451612710952759
2018,12,51,NL329,184,8.376350402832031,4.592427730560303,6.501501560211182,2.57431697845459,0.03273455426096916
2018,12,51,NL332,115,8.65973949432373,4.495530605316162,6.557735443115234,2.9727580547332764,0
2018,12,51,NL333,32,8.628616333007812,4.7891693115234375,6.68697452545166,2.881178855895996,0
2018,12,51,NL337,80,8.592728614807129,4.492708206176758,6.53126859664917,2.5823781490325928,0
2018,12,51,NL33A,59,8.331751823425293,3.979520797729492,6.171213626861572,2.9834091663360596,0.007960773073136806
2018,12,51,NL33B,54,8.475018501281738,4.264725685119629,6.378061294555664,2.5553946495056152,0
2018,12,51,NL33C,251,8.611018180847168,4.549967288970947,6.571559906005859,2.847179651260376,0
2018,12,51,NL341,21,8.48491096496582,4.746114730834961,6.613595008850098,2.068283796310425,0
2018,12,51,NL342,72,8.594430923461914,5.023750305175781,6.81079626083374,2.812990188598633,0
2018,12,51,NL411,106,8.536884307861328,4.1565656661987305,6.335881233215332,2.9062297344207764,0
2018,12,51,NL412,97,8.306692123413086,3.905670642852783,6.105145454406738,3.0092132091522217,0.0025493206921964884
2018,12,51,NL413,107,8.116077423095703,3.7488515377044678,5.945262908935547,3.039857864379883,0.01469215378165245
2018,12,51,NL414,126,8.1314697265625,3.7137818336486816,5.92579460144043,3.3202407360076904,0.0036647336091846228
2018,12,51,NL421,48,7.975003242492676,3.713444471359253,5.846736907958984,3.0421886444091797,0.015214484184980392
2018,12,51,NL422,49,8.187414169311523,3.548311710357666,5.886233806610107,2.6978344917297363,0.0005008408916182816
2018,12,51,NL423,151,7.877411365509033,3.641590118408203,5.76396369934082,3.4130148887634277,0.009164288640022278
2018,12,52,NL112,8,7.525539398193359,4.198803424835205,5.8672075271606445,2.8377346992492676,0.06560275703668594
2018,12,52,NL124,32,7.714767932891846,4.479556560516357,6.11309289932251,3.4394824504852295,0.062278226017951965
2018,12,52,NL125,15,7.597340106964111,4.324886322021484,5.955909252166748,3.1782777309417725,0.06451612710952759
2018,12,52,NL126,28,7.725451946258545,4.217813968658447,5.96680212020874,3.3292222023010254,0.06246456503868103
2018,12,52,NL131,44,7.531148433685303,4.0058135986328125,5.7779011726379395,3.3821818828582764,0.03982282057404518
2018,12,52,NL132,44,7.5159430503845215,3.958621025085449,5.7288031578063965,3.565366744995117,0.03615836426615715
2018,12,52,NL133,26,7.6320648193359375,4.027189254760742,5.835893154144287,3.3366029262542725,0.04856862127780914
2018,12,52,NL211,67,7.734585762023926,4.091629981994629,5.9160919189453125,2.9636499881744385,0.054466646164655685
2018,12,52,NL212,24,7.87136173248291,3.9837844371795654,5.937187671661377,2.6191511154174805,0.033477239310741425
2018,12,52,NL213,104,7.619775295257568,3.8016767501831055,5.713289737701416,2.9194016456604004,0.032258063554763794
2018,12,52,NL221,118,7.846374034881592,3.9589827060699463,5.904782772064209,2.791743040084839,0.04746947064995766
2018,12,52,NL224,34,7.999724864959717,3.584611415863037,5.806178092956543,2.89774751663208,0.03219062089920044
2018,12,52,NL225,80,7.6454362869262695,3.752502202987671,5.692214012145996,3.0558125972747803,0.032258063554763794
2018,12,52,NL226,130,7.804642677307129,3.6071906089782715,5.719507217407227,3.3466460704803467,0.03204214945435524
2018,12,52,NL230,58,7.866581439971924,4.320342063903809,6.093374252319336,2.5323245525360107,0.06451612710952759
2018,12,52,NL310,185,8.161806106567383,4.210567951202393,6.1986918449401855,3.028571605682373,0.03086358867585659
2018,12,52,NL321,63,8.278715133666992,4.955778121948242,6.625949859619141,2.847979784011841,0.06451612710952759
2018,12,52,NL323,36,8.358064651489258,4.854838848114014,6.622580528259277,2.861290216445923,0.06451612710952759
2018,12,52,NL324,33,8.465948104858398,4.611213684082031,6.5545854568481445,2.600346565246582,0.025640780106186867
2018,12,52,NL325,31,8.351493835449219,4.855276584625244,6.618929862976074,2.8601222038269043,0.06451612710952759
2018,12,52,NL327,54,8.204610824584961,4.354334354400635,6.283304691314697,2.433281421661377,0.06321260333061218
2018,12,52,NL328,46,8.35274600982666,5.094461917877197,6.7297797203063965,2.8449368476867676,0.06451612710952759
